Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Estimated_Bill
1/1/2007,15:37:00,1.294,0.064,238.53,5.4,0.0,0.0,17.0,1.8763
1/1/2007,15:38:00,1.26,0.0,237.89,5.2,0.0,0.0,18.0,1.827
1/1/2007,15:39:00,1.262,0.0,238.16,5.2,0.0,0.0,17.0,1.8299
1/1/2007,15:40:00,1.272,0.0,239.14,5.2,0.0,0.0,17.0,1.8444
1/1/2007,15:41:00,1.272,0.0,239.12,5.2,0.0,0.0,18.0,1.8444
1/1/2007,15:42:00,1.274,0.0,239.19,5.2,0.0,0.0,18.0,1.8473
1/1/2007,15:43:00,1.266,0.0,238.58,5.2,0.0,0.0,17.0,1.8357
1/1/2007,15:44:00,1.272,0.0,239.09,5.2,0.0,0.0,17.0,1.8444
1/1/2007,15:45:00,1.272,0.0,239.11,5.2,0.0,0.0,18.0,1.8444
1/1/2007,15:46:00,1.282,0.0,239.43,5.2,0.0,0.0,18.0,1.8589000000000002
1/1/2007,15:47:00,1.28,0.0,239.24,5.2,0.0,0.0,17.0,1.856
1/1/2007,15:48:00,1.274,0.0,238.9,5.2,0.0,0.0,18.0,1.8473
1/1/2007,15:49:00,1.26,0.0,238.06,5.2,0.0,0.0,17.0,1.827
1/1/2007,15:50:00,1.266,0.0,238.58,5.2,0.0,0.0,17.0,1.8357
1/1/2007,15:51:00,1.27,0.0,238.87,5.2,0.0,0.0,18.0,1.8415000000000001
1/1/2007,15:52:00,1.276,0.0,239.5,5.2,0.0,0.0,17.0,1.8502
1/1/2007,15:53:00,1.278,0.0,239.73,5.2,0.0,0.0,18.0,1.8531000000000002
1/1/2007,15:54:00,1.35,0.112,238.92,5.6,0.0,0.0,17.0,1.9575000000000002
1/1/2007,15:55:00,1.332,0.12,237.65,5.6,0.0,0.0,18.0,1.9314000000000002
1/1/2007,15:56:00,1.332,0.12,237.58,5.6,0.0,0.0,17.0,1.9314000000000002
1/1/2007,15:57:00,1.334,0.12,237.84,5.6,0.0,0.0,17.0,1.9343000000000001
1/1/2007,15:58:00,1.332,0.12,237.7,5.6,0.0,0.0,18.0,1.9314000000000002
1/1/2007,15:59:00,1.334,0.12,238.0,5.6,0.0,0.0,17.0,1.9343000000000001
1/1/2007,16:00:00,1.338,0.124,238.61,5.6,0.0,0.0,18.0,1.9401000000000002
1/1/2007,16:01:00,1.332,0.122,238.09,5.6,0.0,0.0,17.0,1.9314000000000002
1/1/2007,16:02:00,1.374,0.16,238.07,5.8,0.0,0.0,17.0,1.9923000000000002
1/1/2007,16:03:00,1.388,0.174,238.25,5.8,0.0,0.0,18.0,2.0126
1/1/2007,16:04:00,1.366,0.152,238.13,5.8,0.0,0.0,17.0,1.9807000000000001
1/1/2007,16:05:00,1.37,0.154,238.63,5.8,0.0,0.0,17.0,1.9865000000000004
1/1/2007,16:06:00,1.372,0.156,238.85,5.8,0.0,0.0,18.0,1.9894
1/1/2007,16:07:00,1.374,0.158,239.3,5.8,0.0,0.0,17.0,1.9923000000000002
1/1/2007,16:08:00,1.372,0.158,239.13,5.6,0.0,0.0,18.0,1.9894
1/1/2007,16:09:00,1.372,0.158,239.3,5.6,0.0,0.0,18.0,1.9894
1/1/2007,16:10:00,1.364,0.156,238.76,5.6,0.0,0.0,17.0,1.9778000000000002
1/1/2007,16:11:00,1.358,0.152,238.29,5.6,0.0,0.0,17.0,1.9691
1/1/2007,16:12:00,1.354,0.15,237.91,5.6,0.0,0.0,18.0,1.9633000000000003
1/1/2007,16:13:00,1.354,0.152,237.96,5.6,0.0,0.0,17.0,1.9633000000000003
1/1/2007,16:14:00,1.354,0.15,237.99,5.6,0.0,0.0,17.0,1.9633000000000003
1/1/2007,16:15:00,1.358,0.154,238.45,5.6,0.0,0.0,18.0,1.9691
1/1/2007,16:16:00,1.362,0.156,238.79,5.6,0.0,0.0,17.0,1.9749
1/1/2007,16:17:00,1.358,0.154,238.48,5.6,0.0,0.0,18.0,1.9691
1/1/2007,16:18:00,1.356,0.154,238.44,5.6,0.0,0.0,17.0,1.9662000000000002
1/1/2007,16:19:00,1.32,0.112,237.57,5.6,0.0,0.0,17.0,1.9140000000000001
1/1/2007,16:20:00,1.254,0.0,237.37,5.2,0.0,0.0,18.0,1.8183
1/1/2007,16:21:00,1.25,0.0,237.09,5.2,0.0,0.0,17.0,1.8125
1/1/2007,16:22:00,1.26,0.0,237.98,5.2,0.0,0.0,17.0,1.827
1/1/2007,16:23:00,1.264,0.0,238.41,5.2,0.0,0.0,18.0,1.8328
1/1/2007,16:24:00,1.264,0.0,238.35,5.2,0.0,0.0,17.0,1.8328
1/1/2007,16:25:00,1.26,0.0,237.9,5.2,0.0,0.0,17.0,1.827
1/1/2007,16:26:00,1.252,0.0,237.29,5.2,0.0,0.0,18.0,1.8154000000000001
1/1/2007,16:27:00,1.256,0.0,237.52,5.2,0.0,0.0,17.0,1.8212000000000002
1/1/2007,16:28:00,1.258,0.0,237.67,5.2,0.0,0.0,17.0,1.8241
1/1/2007,16:29:00,1.256,0.0,237.55,5.2,0.0,0.0,18.0,1.8212000000000002
1/1/2007,16:30:00,1.262,0.0,238.22,5.2,0.0,0.0,17.0,1.8299
1/1/2007,16:31:00,1.27,0.0,238.98,5.2,0.0,0.0,17.0,1.8415000000000001
1/1/2007,16:32:00,1.3,0.0,238.93,5.4,0.0,0.0,18.0,1.885
1/1/2007,16:33:00,1.342,0.126,238.68,5.6,0.0,0.0,17.0,1.9459000000000002
1/1/2007,16:34:00,1.342,0.126,238.75,5.6,0.0,0.0,18.0,1.9459000000000002
1/1/2007,16:35:00,1.354,0.13,239.72,5.6,0.0,0.0,17.0,1.9633000000000003
1/1/2007,16:36:00,1.366,0.136,240.95,5.6,0.0,0.0,18.0,1.9807000000000001
1/1/2007,16:37:00,1.368,0.138,241.16,5.6,0.0,0.0,18.0,1.9836000000000003
1/1/2007,16:38:00,1.372,0.14,241.61,5.6,0.0,0.0,18.0,1.9894
1/1/2007,16:39:00,1.378,0.142,242.16,5.6,0.0,0.0,18.0,1.9981
1/1/2007,16:40:00,1.38,0.144,242.48,5.6,0.0,0.0,18.0,2.001
1/1/2007,16:41:00,1.466,0.136,242.31,6.0,0.0,0.0,18.0,2.1256999999999997
1/1/2007,16:42:00,1.472,0.0,241.8,6.0,0.0,0.0,18.0,2.1344000000000003
1/1/2007,16:43:00,1.474,0.0,241.9,6.0,0.0,0.0,18.0,2.1373
1/1/2007,16:44:00,1.474,0.0,242.07,6.0,0.0,0.0,18.0,2.1373
1/1/2007,16:45:00,1.584,0.158,241.54,6.6,0.0,0.0,17.0,2.2968
1/1/2007,16:46:00,1.582,0.168,241.96,6.4,0.0,0.0,18.0,2.2939000000000003
1/1/2007,16:47:00,1.564,0.164,240.89,6.4,0.0,0.0,18.0,2.2678000000000003
1/1/2007,16:48:00,1.554,0.158,240.08,6.4,0.0,0.0,18.0,2.2533000000000003
1/1/2007,16:49:00,1.544,0.156,239.47,6.4,0.0,0.0,17.0,2.2388000000000003
1/1/2007,16:50:00,1.552,0.158,240.14,6.4,0.0,0.0,18.0,2.2504
1/1/2007,16:51:00,1.41,0.164,240.52,5.8,0.0,0.0,18.0,2.0444999999999998
1/1/2007,16:52:00,1.394,0.168,241.38,5.8,0.0,0.0,18.0,2.0213
1/1/2007,16:53:00,1.388,0.166,240.81,5.8,0.0,0.0,17.0,2.0126
1/1/2007,16:54:00,1.38,0.162,240.24,5.8,0.0,0.0,18.0,2.001
1/1/2007,16:55:00,1.384,0.164,240.48,5.8,0.0,0.0,18.0,2.0068
1/1/2007,16:56:00,1.56,0.158,239.97,6.4,0.0,0.0,17.0,2.262
1/1/2007,16:57:00,1.708,0.156,239.95,7.0,0.0,0.0,18.0,2.4766
1/1/2007,16:58:00,1.708,0.158,240.1,7.0,0.0,0.0,18.0,2.4766
1/1/2007,16:59:00,1.704,0.156,239.87,7.0,0.0,0.0,17.0,2.4707999999999997
1/1/2007,17:00:00,1.71,0.158,240.39,7.0,0.0,0.0,18.0,2.4795000000000003
1/1/2007,17:01:00,1.682,0.126,239.19,7.0,0.0,0.0,17.0,2.4389000000000003
1/1/2007,17:02:00,1.61,0.0,239.19,6.6,0.0,0.0,18.0,2.3345000000000002
1/1/2007,17:03:00,1.598,0.0,238.2,6.6,0.0,0.0,17.0,2.3171
1/1/2007,17:04:00,1.594,0.0,237.84,6.6,0.0,0.0,18.0,2.3113
1/1/2007,17:05:00,1.592,0.0,237.75,6.6,0.0,0.0,17.0,2.3084000000000002
1/1/2007,17:06:00,1.582,0.0,237.29,6.6,0.0,0.0,17.0,2.2939000000000003
1/1/2007,17:07:00,1.572,0.0,236.68,6.6,0.0,0.0,17.0,2.2794000000000003
1/1/2007,17:08:00,1.566,0.0,236.27,6.6,0.0,0.0,18.0,2.2707
1/1/2007,17:09:00,1.568,0.0,236.38,6.6,0.0,0.0,17.0,2.2736
1/1/2007,17:10:00,1.566,0.0,236.13,6.6,0.0,0.0,17.0,2.2707
1/1/2007,17:11:00,1.572,0.0,236.65,6.6,0.0,0.0,17.0,2.2794000000000003
1/1/2007,17:12:00,1.632,0.078,236.17,6.8,0.0,0.0,17.0,2.3663999999999996
1/1/2007,17:13:00,1.656,0.128,234.69,7.0,0.0,0.0,17.0,2.4012
1/1/2007,17:14:00,1.724,0.226,235.87,7.2,0.0,1.0,17.0,2.4998
1/1/2007,17:15:00,1.728,0.228,236.07,7.4,0.0,1.0,17.0,2.5056
1/1/2007,17:16:00,1.728,0.23,236.35,7.2,0.0,2.0,17.0,2.5056
1/1/2007,17:17:00,1.736,0.232,237.01,7.4,0.0,1.0,17.0,2.5172
1/1/2007,17:18:00,1.73,0.232,236.65,7.2,0.0,1.0,18.0,2.5085
1/1/2007,17:19:00,1.728,0.23,236.57,7.2,0.0,2.0,17.0,2.5056
1/1/2007,17:20:00,1.756,0.244,238.9,7.4,0.0,1.0,17.0,2.5462
1/1/2007,17:21:00,1.726,0.152,238.52,7.2,0.0,1.0,18.0,2.5027
1/1/2007,17:22:00,1.694,0.132,236.96,7.2,0.0,2.0,17.0,2.4562999999999997
1/1/2007,17:23:00,1.654,0.124,236.96,7.0,0.0,1.0,17.0,2.3983
1/1/2007,17:24:00,1.774,0.126,237.49,7.4,0.0,2.0,17.0,2.5723000000000003
1/1/2007,17:25:00,2.306,0.27,237.26,9.8,0.0,1.0,18.0,3.3437000000000006
1/1/2007,17:26:00,1.976,0.114,238.04,8.2,0.0,1.0,17.0,2.8651999999999997
1/1/2007,17:27:00,2.358,0.25,237.67,10.0,0.0,2.0,17.0,3.4191000000000003
1/1/2007,17:28:00,2.202,0.254,239.02,9.2,0.0,1.0,18.0,3.1929000000000003
1/1/2007,17:29:00,2.188,0.252,238.56,9.2,0.0,1.0,17.0,3.1726000000000005
1/1/2007,17:30:00,2.188,0.252,238.59,9.2,0.0,2.0,18.0,3.1726000000000005
1/1/2007,17:31:00,1.592,0.25,238.72,6.6,0.0,1.0,17.0,2.3084000000000002
1/1/2007,17:32:00,1.592,0.252,238.99,6.6,0.0,1.0,18.0,2.3084000000000002
1/1/2007,17:33:00,1.574,0.242,237.49,6.6,0.0,1.0,17.0,2.2823
1/1/2007,17:34:00,1.58,0.248,238.17,6.6,0.0,2.0,17.0,2.291
1/1/2007,17:35:00,1.56,0.242,237.29,6.6,0.0,1.0,17.0,2.262
1/1/2007,17:36:00,1.564,0.244,237.62,6.6,0.0,1.0,18.0,2.2678000000000003
1/1/2007,17:37:00,1.568,0.246,238.02,6.6,0.0,1.0,17.0,2.2736
1/1/2007,17:38:00,1.558,0.242,237.43,6.6,0.0,1.0,17.0,2.2591
1/1/2007,17:39:00,1.564,0.246,237.95,6.6,0.0,2.0,18.0,2.2678000000000003
1/1/2007,17:40:00,1.57,0.248,238.42,6.6,0.0,1.0,17.0,2.2765
1/1/2007,17:41:00,1.522,0.17,238.12,6.4,0.0,0.0,17.0,2.2069
1/1/2007,17:42:00,1.508,0.13,238.54,6.2,0.0,0.0,18.0,2.1866
1/1/2007,17:43:00,1.482,0.098,238.29,6.2,0.0,0.0,17.0,2.1489000000000003
1/1/2007,17:44:00,1.41,0.0,238.05,5.8,0.0,0.0,18.0,2.0444999999999998
1/1/2007,17:45:00,1.39,0.0,236.75,5.8,0.0,0.0,17.0,2.0155
1/1/2007,17:46:00,1.39,0.0,236.95,5.8,0.0,0.0,17.0,2.0155
1/1/2007,17:47:00,1.452,0.056,236.74,6.0,0.0,0.0,17.0,2.1054
1/1/2007,17:48:00,1.472,0.096,237.59,6.2,0.0,0.0,18.0,2.1344000000000003
1/1/2007,17:49:00,1.466,0.094,236.85,6.2,0.0,0.0,17.0,2.1256999999999997
1/1/2007,17:50:00,1.46,0.092,236.38,6.2,0.0,0.0,17.0,2.117
1/1/2007,17:51:00,1.466,0.094,237.0,6.2,0.0,0.0,17.0,2.1256999999999997
1/1/2007,17:52:00,1.466,0.094,237.16,6.2,0.0,0.0,17.0,2.1256999999999997
1/1/2007,17:53:00,1.456,0.092,236.43,6.0,0.0,0.0,17.0,2.1111999999999997
1/1/2007,17:54:00,1.462,0.094,237.04,6.2,0.0,0.0,18.0,2.1199000000000003
1/1/2007,17:55:00,1.454,0.092,236.45,6.0,0.0,0.0,17.0,2.1083
1/1/2007,17:56:00,1.442,0.07,236.96,6.0,0.0,0.0,17.0,2.0909
1/1/2007,17:57:00,1.402,0.0,237.84,5.8,0.0,0.0,17.0,2.0328999999999997
1/1/2007,17:58:00,1.398,0.0,237.61,5.8,0.0,0.0,18.0,2.0271
1/1/2007,17:59:00,1.408,0.0,238.42,5.8,0.0,0.0,17.0,2.0416
1/1/2007,18:00:00,1.416,0.0,239.13,5.8,0.0,0.0,17.0,2.0532
1/1/2007,18:01:00,1.422,0.0,239.61,5.8,0.0,0.0,18.0,2.0619
1/1/2007,18:02:00,1.424,0.0,239.76,5.8,0.0,0.0,18.0,2.0648
1/1/2007,18:03:00,1.434,0.0,240.58,5.8,0.0,0.0,17.0,2.0793
1/1/2007,18:04:00,1.426,0.0,239.94,5.8,0.0,0.0,18.0,2.0677
1/1/2007,18:05:00,1.422,0.0,239.68,5.8,0.0,0.0,18.0,2.0619
1/1/2007,18:06:00,1.41,0.0,238.58,5.8,0.0,0.0,17.0,2.0444999999999998
1/1/2007,18:07:00,1.404,0.0,238.11,5.8,0.0,0.0,17.0,2.0358
1/1/2007,18:08:00,1.404,0.0,238.08,5.8,0.0,0.0,18.0,2.0358
1/1/2007,18:09:00,1.498,0.102,237.47,6.2,0.0,0.0,17.0,2.1721
1/1/2007,18:10:00,1.512,0.128,238.13,6.2,0.0,0.0,17.0,2.1924
1/1/2007,18:11:00,1.52,0.132,239.1,6.4,0.0,0.0,18.0,2.204
1/1/2007,18:12:00,1.512,0.13,238.53,6.2,0.0,0.0,17.0,2.1924
1/1/2007,18:13:00,1.498,0.124,237.52,6.2,0.0,0.0,18.0,2.1721
1/1/2007,18:14:00,1.508,0.13,238.47,6.2,0.0,0.0,17.0,2.1866
1/1/2007,18:15:00,1.5,0.126,237.96,6.2,0.0,0.0,17.0,2.1750000000000003
1/1/2007,18:16:00,1.506,0.13,238.53,6.2,0.0,0.0,18.0,2.1837
1/1/2007,18:17:00,1.504,0.13,238.44,6.2,0.0,0.0,17.0,2.1808
1/1/2007,18:18:00,1.496,0.126,237.82,6.2,0.0,0.0,18.0,2.1692
1/1/2007,18:19:00,1.502,0.128,238.37,6.2,0.0,0.0,17.0,2.1779
1/1/2007,18:20:00,1.502,0.13,238.5,6.2,0.0,0.0,17.0,2.1779
1/1/2007,18:21:00,1.504,0.13,238.6,6.2,0.0,0.0,18.0,2.1808
1/1/2007,18:22:00,1.504,0.13,238.72,6.2,0.0,0.0,17.0,2.1808
1/1/2007,18:23:00,1.51,0.134,239.24,6.2,0.0,0.0,18.0,2.1895000000000002
1/1/2007,18:24:00,1.504,0.132,238.73,6.2,0.0,0.0,17.0,2.1808
1/1/2007,18:25:00,1.472,0.092,238.29,6.2,0.0,0.0,18.0,2.1344000000000003
1/1/2007,18:26:00,1.444,0.0,239.06,6.0,0.0,0.0,17.0,2.0938
1/1/2007,18:27:00,1.5,0.106,239.67,6.2,0.0,0.0,18.0,2.1750000000000003
1/1/2007,18:28:00,1.494,0.104,239.29,6.2,0.0,0.0,17.0,2.1663
1/1/2007,18:29:00,1.466,0.094,236.82,6.2,0.0,0.0,17.0,2.1256999999999997
1/1/2007,18:30:00,1.466,0.094,236.84,6.2,0.0,0.0,18.0,2.1256999999999997
1/1/2007,18:31:00,1.472,0.096,237.5,6.2,0.0,0.0,17.0,2.1344000000000003
1/1/2007,18:32:00,1.476,0.098,238.03,6.2,0.0,0.0,17.0,2.1401999999999997
1/1/2007,18:33:00,1.472,0.096,237.69,6.2,0.0,0.0,18.0,2.1344000000000003
1/1/2007,18:34:00,1.468,0.096,237.47,6.2,0.0,0.0,17.0,2.1286
1/1/2007,18:35:00,1.458,0.092,236.75,6.0,0.0,0.0,17.0,2.1141
1/1/2007,18:36:00,1.41,0.0,237.32,5.8,0.0,0.0,17.0,2.0444999999999998
1/1/2007,18:37:00,1.396,0.0,237.28,5.8,0.0,0.0,17.0,2.0242
1/1/2007,18:38:00,1.402,0.0,237.71,5.8,0.0,0.0,18.0,2.0328999999999997
1/1/2007,18:39:00,1.4,0.0,237.51,5.8,0.0,0.0,17.0,2.03
1/1/2007,18:40:00,1.394,0.0,237.04,5.8,0.0,0.0,17.0,2.0213
1/1/2007,18:41:00,1.4,0.0,237.56,5.8,0.0,0.0,18.0,2.03
1/1/2007,18:42:00,1.402,0.0,237.78,5.8,0.0,0.0,17.0,2.0328999999999997
1/1/2007,18:43:00,1.41,0.0,238.43,5.8,0.0,0.0,17.0,2.0444999999999998
1/1/2007,18:44:00,1.414,0.0,238.76,5.8,0.0,0.0,18.0,2.0502999999999996
1/1/2007,18:45:00,1.422,0.0,239.51,5.8,0.0,0.0,17.0,2.0619
1/1/2007,18:46:00,1.422,0.0,239.53,5.8,0.0,0.0,18.0,2.0619
1/1/2007,18:47:00,1.424,0.0,239.67,5.8,0.0,0.0,17.0,2.0648
1/1/2007,18:48:00,1.42,0.0,239.42,5.8,0.0,0.0,18.0,2.059
1/1/2007,18:49:00,1.414,0.0,238.83,5.8,0.0,0.0,17.0,2.0502999999999996
1/1/2007,18:50:00,1.404,0.0,237.96,5.8,0.0,0.0,18.0,2.0358
1/1/2007,18:51:00,1.518,0.124,237.39,6.4,0.0,0.0,17.0,2.2011
1/1/2007,18:52:00,1.502,0.124,237.23,6.2,0.0,0.0,17.0,2.1779
1/1/2007,18:53:00,1.5,0.124,237.26,6.2,0.0,0.0,18.0,2.1750000000000003
1/1/2007,18:54:00,1.492,0.122,236.69,6.2,0.0,0.0,17.0,2.1634
1/1/2007,18:55:00,1.502,0.126,237.84,6.2,0.0,0.0,17.0,2.1779
1/1/2007,18:56:00,1.508,0.13,238.33,6.2,0.0,0.0,17.0,2.1866
1/1/2007,18:57:00,1.508,0.13,238.53,6.2,0.0,0.0,18.0,2.1866
1/1/2007,18:58:00,1.508,0.13,238.57,6.2,0.0,0.0,17.0,2.1866
1/1/2007,18:59:00,1.512,0.132,239.02,6.2,0.0,0.0,18.0,2.1924
1/1/2007,19:00:00,1.504,0.13,238.5,6.2,0.0,0.0,17.0,2.1808
1/1/2007,19:01:00,1.512,0.134,239.3,6.2,0.0,0.0,18.0,2.1924
1/1/2007,19:02:00,1.512,0.134,239.22,6.2,0.0,0.0,17.0,2.1924
1/1/2007,19:03:00,1.514,0.134,239.51,6.2,0.0,0.0,18.0,2.1953
1/1/2007,19:04:00,1.508,0.132,238.93,6.2,0.0,0.0,17.0,2.1866
1/1/2007,19:05:00,1.5,0.128,238.28,6.2,0.0,0.0,18.0,2.1750000000000003
1/1/2007,19:06:00,1.534,0.162,237.53,6.4,0.0,0.0,17.0,2.2243000000000004
1/1/2007,19:07:00,1.518,0.16,237.39,6.4,0.0,0.0,17.0,2.2011
1/1/2007,19:08:00,1.476,0.098,237.72,6.2,0.0,0.0,18.0,2.1401999999999997
1/1/2007,19:09:00,1.472,0.096,237.3,6.2,0.0,0.0,17.0,2.1344000000000003
1/1/2007,19:10:00,1.474,0.098,237.61,6.2,0.0,0.0,17.0,2.1373
1/1/2007,19:11:00,1.476,0.098,237.85,6.2,0.0,0.0,17.0,2.1401999999999997
1/1/2007,19:12:00,1.474,0.098,237.76,6.2,0.0,0.0,18.0,2.1373
1/1/2007,19:13:00,1.462,0.094,236.8,6.2,0.0,0.0,17.0,2.1199000000000003
1/1/2007,19:14:00,1.472,0.098,237.75,6.2,0.0,0.0,17.0,2.1344000000000003
1/1/2007,19:15:00,1.452,0.07,237.87,6.0,0.0,0.0,18.0,2.1054
1/1/2007,19:16:00,0.606,0.0,238.11,3.0,0.0,0.0,5.0,0.8786999999999999
1/1/2007,19:17:00,0.36,0.0,238.17,1.4,0.0,0.0,0.0,0.522
1/1/2007,19:18:00,0.358,0.0,237.43,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:19:00,0.36,0.0,237.64,1.4,0.0,0.0,0.0,0.522
1/1/2007,19:20:00,0.358,0.0,236.81,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:21:00,0.358,0.0,236.94,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:22:00,0.358,0.0,237.33,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:23:00,0.356,0.0,236.56,1.4,0.0,0.0,0.0,0.5162
1/1/2007,19:24:00,0.356,0.0,236.77,1.4,0.0,0.0,0.0,0.5162
1/1/2007,19:25:00,0.358,0.0,237.45,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:26:00,0.358,0.0,237.16,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:27:00,0.358,0.0,236.91,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:28:00,0.358,0.0,237.04,1.4,0.0,0.0,0.0,0.5191
1/1/2007,19:29:00,0.36,0.0,237.81,1.4,0.0,0.0,0.0,0.522
1/1/2007,19:30:00,0.36,0.0,237.6,1.4,0.0,0.0,0.0,0.522
1/1/2007,19:31:00,0.362,0.0,238.67,1.4,0.0,0.0,0.0,0.5249
1/1/2007,19:32:00,0.364,0.0,239.14,1.4,0.0,0.0,0.0,0.5277999999999999
1/1/2007,19:33:00,0.47,0.124,239.06,2.0,0.0,0.0,0.0,0.6815
1/1/2007,19:34:00,0.472,0.142,239.1,2.0,0.0,0.0,0.0,0.6844
1/1/2007,19:35:00,0.466,0.14,238.82,2.0,0.0,0.0,0.0,0.6757000000000001
1/1/2007,19:36:00,0.464,0.138,238.3,2.0,0.0,0.0,0.0,0.6728000000000001
1/1/2007,19:37:00,0.462,0.138,238.24,2.0,0.0,0.0,0.0,0.6698999999999999
1/1/2007,19:38:00,0.552,0.254,238.81,2.6,0.0,0.0,0.0,0.8004000000000001
1/1/2007,19:39:00,0.544,0.26,238.63,2.4,0.0,2.0,0.0,0.7888000000000001
1/1/2007,19:40:00,0.54,0.264,239.12,2.4,0.0,1.0,0.0,0.783
1/1/2007,19:41:00,0.538,0.258,238.29,2.4,0.0,1.0,0.0,0.7801
1/1/2007,19:42:00,0.538,0.258,238.19,2.4,0.0,2.0,0.0,0.7801
1/1/2007,19:43:00,0.536,0.256,238.01,2.4,0.0,1.0,0.0,0.7772000000000001
1/1/2007,19:44:00,0.536,0.254,237.79,2.4,0.0,2.0,0.0,0.7772000000000001
1/1/2007,19:45:00,0.532,0.25,237.17,2.4,0.0,1.0,0.0,0.7714000000000001
1/1/2007,19:46:00,0.582,0.296,237.8,2.8,0.0,1.0,0.0,0.8439
1/1/2007,19:47:00,0.608,0.354,237.46,2.8,0.0,2.0,0.0,0.8816
1/1/2007,19:48:00,0.604,0.346,236.49,2.8,0.0,1.0,0.0,0.8758
1/1/2007,19:49:00,0.534,0.252,235.9,2.4,0.0,1.0,0.0,0.7743000000000001
1/1/2007,19:50:00,0.51,0.22,236.44,2.2,0.0,2.0,0.0,0.7395
1/1/2007,19:51:00,0.508,0.218,236.1,2.2,0.0,1.0,0.0,0.7366
1/1/2007,19:52:00,0.508,0.22,236.53,2.2,0.0,1.0,0.0,0.7366
1/1/2007,19:53:00,0.508,0.228,238.0,2.2,0.0,2.0,0.0,0.7366
1/1/2007,19:54:00,0.508,0.228,238.25,2.2,0.0,1.0,0.0,0.7366
1/1/2007,19:55:00,0.472,0.178,237.32,2.0,0.0,1.0,0.0,0.6844
1/1/2007,19:56:00,0.432,0.122,237.17,1.8,0.0,1.0,0.0,0.6264
1/1/2007,19:57:00,0.432,0.12,236.95,1.8,0.0,2.0,0.0,0.6264
1/1/2007,19:58:00,0.436,0.124,237.47,1.8,0.0,1.0,0.0,0.6322000000000001
1/1/2007,19:59:00,0.438,0.124,237.21,1.8,0.0,1.0,0.0,0.6351
1/1/2007,20:00:00,0.44,0.126,237.91,1.8,0.0,1.0,0.0,0.638
1/1/2007,20:01:00,0.436,0.122,236.91,1.8,0.0,2.0,0.0,0.6322000000000001
1/1/2007,20:02:00,0.436,0.124,237.24,1.8,0.0,1.0,0.0,0.6322000000000001
1/1/2007,20:03:00,0.434,0.12,236.39,1.8,0.0,1.0,0.0,0.6293
1/1/2007,20:04:00,0.43,0.12,236.62,1.8,0.0,1.0,0.0,0.6235
1/1/2007,20:05:00,0.43,0.124,237.58,1.8,0.0,1.0,0.0,0.6235
1/1/2007,20:06:00,0.358,0.0,237.3,1.4,0.0,0.0,0.0,0.5191
1/1/2007,20:07:00,0.358,0.0,237.17,1.4,0.0,0.0,0.0,0.5191
1/1/2007,20:08:00,0.356,0.0,236.57,1.4,0.0,0.0,0.0,0.5162
1/1/2007,20:09:00,0.354,0.0,235.95,1.4,0.0,0.0,0.0,0.5133
1/1/2007,20:10:00,0.352,0.0,234.89,1.4,0.0,0.0,0.0,0.5104
1/1/2007,20:11:00,0.35,0.0,234.07,1.4,0.0,0.0,0.0,0.5075
1/1/2007,20:12:00,0.354,0.0,235.48,1.4,0.0,0.0,0.0,0.5133
1/1/2007,20:13:00,0.354,0.0,234.9,1.4,0.0,0.0,0.0,0.5133
1/1/2007,20:14:00,0.362,0.0,236.11,1.4,0.0,0.0,0.0,0.5249
1/1/2007,20:15:00,0.468,0.112,236.34,2.0,0.0,0.0,0.0,0.6786000000000001
1/1/2007,20:16:00,0.474,0.134,237.65,2.0,0.0,0.0,0.0,0.6873
1/1/2007,20:17:00,0.466,0.13,236.97,2.0,0.0,0.0,0.0,0.6757000000000001
1/1/2007,20:18:00,0.464,0.13,236.82,2.0,0.0,0.0,0.0,0.6728000000000001
1/1/2007,20:19:00,0.462,0.13,236.76,2.0,0.0,0.0,0.0,0.6698999999999999
1/1/2007,20:20:00,0.46,0.128,236.29,2.0,0.0,0.0,0.0,0.667
1/1/2007,20:21:00,0.458,0.128,236.48,2.0,0.0,0.0,0.0,0.6641
1/1/2007,20:22:00,0.448,0.126,235.77,2.0,0.0,0.0,0.0,0.6496000000000001
1/1/2007,20:23:00,0.452,0.132,237.08,2.0,0.0,0.0,0.0,0.6554
1/1/2007,20:24:00,0.456,0.14,238.98,2.0,0.0,0.0,0.0,0.6612
1/1/2007,20:25:00,0.458,0.142,239.42,2.0,0.0,0.0,0.0,0.6641
1/1/2007,20:26:00,0.506,0.186,239.34,2.2,0.0,0.0,0.0,0.7337
1/1/2007,20:27:00,0.53,0.238,238.35,2.4,0.0,0.0,0.0,0.7685
1/1/2007,20:28:00,0.532,0.238,238.21,2.4,0.0,0.0,0.0,0.7714000000000001
1/1/2007,20:29:00,0.536,0.24,238.51,2.4,0.0,0.0,0.0,0.7772000000000001
